FIPS,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,HospCt,NursingCt,Hispanic Population,Black Population,Outbreak_date,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
6073,0.06785471160184772,0.05848619619555122,0.059635380926003186,0.14555854949856323,0.1242385769884122,0.1257547359913121,735.8,1.0,12.9,38.1,3.3,104.7,0.14041366719268378,2.87,0.015072244601545031,0.012721319006844603,0.0921191949186508,0.05091458782232506,0.08613689684999898,3343364,7.178398762444054e-06,7.896238638688459e-05,0.3395825282559721,0.05526738937190207,2020-03-26,54.6,-10,0,7,60,1.7945996906110134e-05
6075,0.03120399279653445,0.028803673217550643,0.029813759524901208,0.08053907928583152,0.07243825341028459,0.07346014602624719,17179.2,1.0,11.5,57.1,2.4,147.0,0.15651332212542665,2.38,0.018397948613446093,0.005969625440816026,0.05187562619933092,0.02776164518484555,0.08395288150752005,883305,1.4717453201329099e-05,8.717260742325697e-05,0.15245470137721398,0.05568178601955157,2020-03-27,53.5,-11,0,8,20,2.264223569435246e-05
6077,0.06672800467674647,0.05772707084587615,0.05997035276789749,0.15942685181318825,0.13552239485861575,0.13921947303088852,492.6,2.0,21.1,18.4,6.0,84.5,0.12743602689129221,3.17,0.018562166183934314,0.014924401456168789,0.12278319559960672,0.0653947333457338,0.058363670183084,752660,9.300348098743124e-06,9.964658677224776e-05,0.41927430712406666,0.08305476576409003,2020-03-25,54.5,-9,0,6,17,2.2586559668376158e-05
6081,0.04977393877458201,0.041724284201332326,0.04357667749867036,0.12455894624188875,0.10072306177212324,0.10334251315480483,1602.2,1.0,10.8,49.9,2.2,163.4,0.16103151862464182,2.93,0.01741158736656076,0.012691915352578471,0.09059899031245736,0.045671143337946446,0.07021941536882184,769545,1.2994691668453436e-05,9.875965668024612e-05,0.24314367580843227,0.027448687211274195,2020-03-25,52.4,-9,0,6,21,2.7288852503752216e-05
6083,0.041423506945188725,0.04141246937875137,0.04243576376280558,0.09303276813528152,0.09380955686890155,0.09686856241935778,155.0,2.0,19.0,33.8,3.9,100.5,0.1533277942879154,2.92,0.014659807805575027,0.01109899289404672,0.09809485204702068,0.0499678630855469,0.13029671218089836,446527,1.3437037401993608e-05,9.181975558028966e-05,0.4583955729440773,0.024314319178907435,2020-04-17,57.8,-32,0,29,10,2.2395062336656014e-05
6085,0.07365252794553413,0.05475035371993934,0.04345354527283438,0.17089679340617372,0.12519496069819414,0.09859094491701315,1381.0,1.0,11.9,51.3,2.6,167.4,0.1347724211254303,2.95,0.016920162884437723,0.012438776405497608,0.09628555355419417,0.05208482790299189,0.085233049644658,1937570,6.709435013960786e-06,6.606212936822928e-05,0.2531547247325258,0.028365942907869136,2020-03-17,50.7,0,2,0,43,2.2192746584639522e-05
6095,0.05824273015446523,0.05891893534467593,0.06128741279543993,0.13514235814564962,0.1378255876811664,0.1435658148528438,503.0,2.0,12.0,26.2,3.9,110.0,0.1576991110812566,2.86,0.01569378204697611,0.011806721748281498,0.09710261749624953,0.05682362687803676,0.05860594254494973,446610,1.1195450169051298e-05,6.493361098049753e-05,0.2686236313562168,0.14815387026712343,2020-04-22,62.4,-37,0,34,11,2.4629990371912854e-05
6097,0.04743893148748112,0.04926242872744666,0.05016539061388264,0.1039846336460744,0.10776750103011949,0.10991074964695904,307.1,2.0,12.0,34.9,2.7,107.6,0.19745090430489937,2.62,0.013337547155470034,0.011017278004248492,0.09054450316236684,0.04776754103476003,0.06631569262034397,499942,1.80020882422361e-05,0.00012001392161490733,0.2715895043825084,0.02054038268439139,2020-05-04,56.5,-51,0,46,4,8.000928107660488e-06
6099,0.06799066179403203,0.06694134780400161,0.06794882954136522,0.15290324927475604,0.15113096483102756,0.15446221521264944,344.2,2.0,21.7,16.9,6.4,79.2,0.13153333393959787,3.11,0.011303802188008694,0.013993797913843748,0.12527668397551903,0.06034393386866491,0.07370661040531815,549815,1.2731555159462728e-05,0.00011822158362358248,0.4698562243663778,0.03455889708356447,2020-04-15,63.1,-27,0,27,17,3.091949110155234e-05
6107,0.05844707817506571,0.05949567421551554,0.057752511708734716,0.12997454482897566,0.13116358742199927,0.12695141745223204,91.7,2.0,30.2,14.3,9.6,64.8,0.11439463702692435,3.31,0.012057244542900136,0.015412322559733483,0.14312209006549165,0.07140541921302707,0.0659188041068044,465861,1.5025941214224844e-05,7.512970607112422e-05,0.6518188901839819,0.0219550466770131,2020-04-04,53.4,-16,0,16,32,6.869001697931357e-05
6111,0.06037576746722931,0.05853147906188741,0.05834085558798738,0.13499642171788095,0.12955823870289415,0.12793764539131866,446.7,2.0,15.6,33.1,3.8,111.9,0.1555724252526831,3.08,0.016315556302418308,0.01458928489588903,0.0979556199006542,0.056810663633254876,0.07214380816177361,850967,1.2926470709204939e-05,6.933288834937195e-05,0.43021409760895546,0.023775305035330395,2020-03-28,49.9,-12,0,9,13,1.5276738110878564e-05
6113,0.049006517782605764,0.047993137402324006,0.04752258149820852,0.12751125186018655,0.12401902705113116,0.12410976785908731,197.9,1.0,13.6,41.6,4.2,90.1,0.12492740735363507,2.85,0.018769736125730463,0.010439729955355522,0.09461090341548402,0.054217632753802036,0.20039200029037058,220408,9.074080795615405e-06,8.620376755834634e-05,0.31878153243076474,0.029926318463939602,2020-04-10,62.8,-22,0,22,16,7.259264636492324e-05
8001,0.06301722319035376,0.06573527884979276,0.06649677539633543,0.16824175652428247,0.17149706006794163,0.1717100055929598,378.2,1.0,17.0,23.6,3.5,97.6,0.10468909953347347,3.02,0.019002946072034198,0.012688818210945009,0.1241882672876601,0.0595446482296217,0.04696132596685083,511868,7.814514679565826e-06,8.9866918815007e-05,0.4044890479576766,0.03940664390038057,2020-04-02,48.5,-13,0,14,50,9.768143349457281e-05
8005,0.06321063594314363,0.06310797070530799,0.0639329122157374,0.16835168547583038,0.16204994839316836,0.16098830647328455,716.7,1.0,7.6,42.2,3.2,106.6,0.13062506238339106,2.67,0.01741360380212372,0.01370207995823192,0.10134441006426449,0.056213385748178406,0.0541741206821096,651215,6.1423646568337646e-06,0.0002533725420943928,0.19488341024085748,0.11374891548874028,2020-03-28,34.2,-5,0,9,62,9.520665218092336e-05
8013,0.04401378986447589,0.045130306245744885,0.04279607070350389,0.11112130927481854,0.11131341931334572,0.10521080407579957,405.6,2.0,4.9,60.8,2.8,116.2,0.14256098234164832,2.44,0.014950410637945522,0.008694238801759088,0.09247480664135575,0.05056765559160692,0.1294598224964579,326078,9.200252700274168e-06,0.0001441372923042953,0.13913848833714632,0.011714988438349106,2020-04-05,44.0,-13,0,17,30,9.200252700274168e-05
8031,0.0447325301608392,0.03970396240093599,0.0413170798039017,0.14326039728486648,0.11742410043856537,0.11843138912526986,3922.6,1.0,12.9,47.9,3.2,94.6,0.11753934447279243,2.26,0.014340704432149975,0.01291570596740787,0.08188646907432323,0.038776427371136034,0.06954578697319719,716492,8.374133974978087e-06,0.00013817321058713845,0.2966704443315487,0.09826208806239288,2020-03-25,36.3,-9,0,6,61,8.513702874561056e-05
8035,0.08264059994198628,0.08514348395787004,0.08224571481917385,0.19906711254997017,0.202326425587389,0.19417220408830088,339.7,1.0,2.0,57.9,2.9,167.7,0.11942201320979298,2.73,0.022486988587298994,0.012092445212033514,0.11988003827572526,0.07033747987023596,0.048139309636613996,342776,2.9173571078488576e-06,0.0001371157840688963,0.08974665670875441,0.015386141386794875,2020-04-04,44.7,-19,0,16,19,5.542978504912829e-05
8041,0.10850157454724763,0.08999143884961193,0.08119514700043545,0.24253080653321038,0.19926097540280235,0.1771715864263941,292.6,2.0,6.3,37.9,3.9,94.4,0.12756494306975077,2.67,0.016938990496682804,0.01280790523578985,0.10795314461179846,0.051008886946386944,0.08551164380491304,713856,5.603370987986373e-06,0.00015829523041061501,0.17457582481620942,0.06930529406490946,2020-03-19,35.0,-3,0,0,30,4.202528240989779e-05
8059,0.06170132146420982,0.058555663968489505,0.059504543864275214,0.16116949077845819,0.14806453368117392,0.14771959835839346,699.5,1.0,5.6,44.1,3.0,118.9,0.1645494137699855,2.45,0.016290007634863924,0.010830132033165987,0.08806462231551808,0.04656060582559075,0.05580516792392022,580233,3.4468911626880926e-06,0.0002860919665031117,0.15491879986143497,0.01408572073632489,2020-03-27,33.1,-11,0,8,35,6.032059534704162e-05
8069,0.06884199140374285,0.06911505665492622,0.06960555520686527,0.16837875862091456,0.16280863505685056,0.161889383304546,115.4,2.0,4.2,46.3,2.8,99.1,0.1567337483381738,2.44,0.01641285183642495,0.007888325278587691,0.08758466041686874,0.0477493309901346,0.11651042171871345,350518,1.14116821390057e-05,0.0001483518678070741,0.11655606844726947,0.011508681437187248,2020-03-28,29.2,-5,0,9,12,3.42350464170171e-05
8101,0.07798393966758849,0.0751127949702525,0.0747363143097613,0.17130637510094204,0.16460348442870867,0.16485461365750748,66.7,3.0,10.6,22.0,4.9,67.1,0.18497096025165793,2.52,0.018838529448632773,0.009735627861444884,0.09732643303547446,0.0631233995308275,0.055608282745076974,167529,1.193823158975461e-05,0.0002805484423592333,0.43090450011639775,0.025810456697049466,2020-04-11,52.4,-19,0,23,10,5.969115794877305e-05
8123,0.08391325986814444,0.07622691334849907,0.0785697241305647,0.21649285157501696,0.1903199121872067,0.1933254095771396,63.4,2.0,11.9,26.7,3.0,105.1,0.12161435548273174,2.85,0.018609312610362545,0.016496714974308394,0.11923768314217083,0.051580471198358284,0.05941362689107714,314305,3.1816229458646854e-06,0.00011772004899699337,0.296473170964509,0.01548814050046929,2020-03-25,33.6,-12,0,6,57,0.00018135250791428707
9001,0.07839098462923058,0.060457764402254,0.053965929749842635,0.18646867958444388,0.14148763668006153,0.12389331171507491,1467.2,2.0,10.1,47.4,4.0,119.4,0.158841223407355,2.68,0.017834911842580653,0.011929143494066154,0.10479401328427046,0.06023057289343447,0.06812188302255826,943823,6.357124164170612e-06,9.323782107450232e-05,0.20177088288799913,0.1272484353528151,2020-03-19,36.9,-4,0,0,178,0.0001885946835370615
9003,0.06191846569600723,0.06363421343252125,0.06493236626921405,0.14303469470284189,0.14513971225879074,0.14666262540849329,1216.2,1.0,10.5,37.8,4.2,95.6,0.17124959532741793,2.5,0.014741844097157265,0.011147119347326137,0.09427722956389457,0.05506123578325008,0.06538052665126017,892697,6.721205515421246e-06,0.0001310635075507143,0.18453293782772878,0.1566063289111535,2020-03-30,35.3,-15,0,11,369,0.00041335413919840665
9005,0.05854026378456148,0.06135621643238519,0.060970107518909085,0.14342388290685196,0.14769908272511648,0.14603317460405102,206.3,4.0,7.4,35.1,3.8,99.9,0.21258786048335,2.42,0.009138042415976943,0.011258289115514795,0.08421907007304913,0.05106260801386995,0.0502730369773233,181111,1.6564427340139474e-05,0.00016012279762134824,0.06725157500096626,0.02277056611691173,2020-04-03,47.2,-19,0,15,69,0.0003809818288232079
9007,0.05999434479536765,0.06208475079339711,0.06233326366776902,0.149935369089916,0.15312520306926572,0.15281434244195954,448.6,1.0,5.8,41.5,3.5,116.2,0.20326157780209242,2.34,0.016504591780283007,0.009515496490084952,0.08337738655782446,0.044141330940116304,0.07499293099420956,162682,6.1469615569024235e-06,0.00020899669293468237,0.06430951180831315,0.05494768935715076,2020-04-02,49.7,-18,0,14,57,0.0003503768087434381
9009,0.06668787708175783,0.06252544416941237,0.06411405984002239,0.15744802060186494,0.14437596404668068,0.14590836101236976,1426.7,2.0,9.9,34.9,4.4,88.7,0.17360369394370467,2.47,0.013458174949278236,0.0106119260278445,0.0908362678109186,0.05464658007042746,0.07834588745598284,857620,8.162123084816118e-06,0.00013409202210769338,0.18633427392085072,0.14959422588092627,2020-03-27,36.2,-12,0,8,229,0.0002670180266318416
9011,0.06457738952003976,0.06715973543069621,0.06682693543412327,0.14874285671447418,0.15182159135694578,0.15011662725543617,412.2,2.0,8.1,33.3,4.0,88.8,0.18221107712606452,2.35,0.017894626364399664,0.010041831594098596,0.08340080364639559,0.055576796209667746,0.06247376154492024,266784,7.496701451361401e-06,0.00013119227539882451,0.10939936427971693,0.06976805205709488,2020-04-03,49.5,-19,0,15,23,8.621206669065611e-05
9013,0.05833231577163834,0.050644282202514664,0.05296716257417552,0.16192435588344709,0.13699882720098594,0.13984563352444562,372.2,1.0,5.4,41.2,3.6,117.3,0.15799656774073853,2.44,0.008686663883753751,0.009110726804089557,0.08210255696688996,0.04184970945063974,0.16839936125522625,150921,1.32519662604939e-05,8.613778069321036e-05,0.057202112363421924,0.03764883614606317,2020-03-24,34.5,-9,0,5,18,0.00011926769634444511
9015,0.06648770918554815,0.06628079722750183,0.06907868635931391,0.160618001462422,0.1621384076202195,0.16943769996911578,230.9,2.0,11.4,24.1,4.5,85.4,0.16592752099942748,2.5,0.011117092636741948,0.010168593572423458,0.09021849658625787,0.04739931810607809,0.09235475574012834,117027,1.7090073230963794e-05,0.00013672058584771036,0.12284344638416776,0.03198407205174874,2020-04-22,48.7,-38,0,34,9,7.690532953933707e-05
12001,0.07501672230183544,0.07727079333563354,0.07951613278777706,0.1868026641378595,0.1924731649390483,0.1982037284382852,282.7,2.0,7.6,42.5,3.3,92.0,0.14015617359866053,2.61,0.014702395946006017,0.006952984930877625,0.07852020329238839,0.03442412837647617,0.21630562017513966,269956,7.408614737216436e-06,8.149476210938079e-05,0.10276119071256057,0.2058668820104017,2020-04-30,69.3,-45,0,42,7,2.5930151580257522e-05
12005,0.11430337029272732,0.12423930751444283,0.1307338653779581,0.2664434094135045,0.29908466325214395,0.32886433324672387,222.6,3.0,9.7,22.8,4.0,93.4,0.17096720223221273,2.48,0.017966721896301413,0.01455040018997555,0.09491761429566024,0.04646845164528542,0.049539363258080706,185287,1.0794065422830528e-05,9.714658880547475e-05,0.06706352847204607,0.11679718490773773,2020-04-29,67.2,-43,0,41,3,1.619109813424579e-05
12009,0.11477717623241868,0.1072095765787135,0.10699188571983868,0.2470754148632473,0.23086157470314939,0.23150244031572476,535.0,2.0,8.0,29.3,3.5,103.9,0.23681869283520623,2.61,0.01731258660063098,0.010113110686287487,0.08352196284152273,0.04549559436306336,0.051555753632828404,596849,1.172825957654281e-05,0.00027142543591427646,0.10716445868217925,0.1072566092931378,2020-04-12,72.8,-27,0,24,8,1.340372523033464e-05
12011,0.10767668803015194,0.08644494912444851,0.08006844661544701,0.2552186792124063,0.20082056868748546,0.18191022357714648,1444.9,1.0,11.2,31.9,3.4,103.2,0.1662069637055031,2.78,0.016207476194868956,0.010993409386755224,0.09638848743888564,0.05073900966554944,0.06793302788967129,1951260,8.712319219376199e-06,0.00016399659707061077,0.3042818486516405,0.3009245308159856,2020-03-21,72.5,-5,0,2,76,3.894919180427006e-05
12015,0.09719641756744861,0.09176894576466463,0.08975502437864193,0.24046398957208806,0.22531170221145247,0.22283213872582405,235.2,3.0,9.7,23.2,4.0,95.1,0.4021340771251581,2.42,0.005713575281894939,0.006167634244694537,0.04978972745651304,0.033221980778170575,0.033681445204813025,184998,1.6216391528557065e-05,0.0001567584514427183,0.07411972021319149,0.06000064865566114,2020-04-10,74.4,-24,0,22,22,0.00011892020454275182
12017,0.10467811295573261,0.10215615019946828,0.09907793603688256,0.2477824786601294,0.23901475901083818,0.23376417064943317,242.8,3.0,11.9,17.6,5.2,75.0,0.36304578547816857,2.34,0.010119719595211216,0.004806359807745608,0.06785687728572491,0.04321667827133287,0.028939558842417647,147929,1.3519999459200022e-05,0.00022307999107680035,0.05948123762075049,0.03147455874101765,2020-04-09,69.9,-27,0,21,11,7.435999702560013e-05
12019,0.125617849605687,0.11688233551779037,0.11890381777502738,0.3243059191909575,0.2941258337168034,0.2932623649259771,315.8,1.0,8.9,24.1,3.3,113.4,0.15783627679662335,2.83,0.014314672886815505,0.017406234958717466,0.10909789329482765,0.05330630530563886,0.05985967640416157,216072,9.256173867969935e-06,0.0001157021733496242,0.10336832167055426,0.12321355844348181,2020-03-26,63.9,-10,0,7,9,4.165278240586471e-05
12021,0.08064909398901494,0.08001650174981959,0.074241832917141,0.18947836051416614,0.18465484469030155,0.17242045039359616,160.9,2.0,13.6,36.2,3.4,127.4,0.3221634503603813,2.6,0.007371435818308639,0.0064387774513326715,0.08264991228255586,0.04175033290355309,0.03558104880471772,378488,1.3210458455750248e-05,0.00012417830948405233,0.28202479338842973,0.0741159561201412,2020-04-07,75.2,-21,0,19,16,4.227346705840079e-05
12031,0.10896021765477162,0.09892558816237566,0.10021699625048883,0.2622098917394235,0.23146229131983428,0.23115054620420442,1133.9,1.0,10.5,29.2,3.6,100.5,0.14048165560035403,2.53,0.013385870692004998,0.014237287422080636,0.09877065527515284,0.04555132127457821,0.06459295649986686,950181,1.052431063134287e-05,0.00013365874501805445,0.10136595027684199,0.30573648599582604,2020-03-25,63.0,-9,0,6,14,1.4734034883880018e-05
12033,0.11993862558619446,0.11744670486042257,0.1154263203693693,0.27794672795053105,0.2698248954833032,0.2673130538796363,453.4,2.0,9.2,26.4,3.5,91.4,0.16843826655764513,2.51,0.014359783731705617,0.014229845278163367,0.0898603637009007,0.04979495078184918,0.07323458010864123,315534,6.338461148402391e-06,0.00012043076181964542,0.05819658103405655,0.23207958571817935,2020-04-09,65.9,-24,0,21,11,3.486153631621315e-05
12035,0.10121687408935218,0.1054235412744162,0.10876465481746249,0.24462470792344881,0.25673098618301043,0.26639676010141894,197.1,2.0,8.0,24.4,4.0,106.4,0.3072090802823311,2.7,0.019845271132447554,0.011546664049184863,0.07217111192411682,0.051103357812737026,0.04450016507981832,112067,8.92323342286311e-06,0.0002320040689944408,0.10542800289112762,0.10739111424415751,2020-05-02,78.7,-46,0,44,4,3.569293369145244e-05
12053,0.09707272529948242,0.09659108345090583,0.10105684271979821,0.23154660549154038,0.23290657944470844,0.24604937670979107,365.6,1.0,12.6,17.5,4.5,82.8,0.2746024677127813,2.48,0.010326670683467373,0.011033976894663768,0.08224137479370236,0.04652503078091845,0.03802687763602546,190865,1.5717915804364342e-05,0.0001676577685798863,0.14182275430277946,0.059785712414533836,2020-04-18,71.6,-36,0,30,5,2.6196526340607235e-05
12055,0.09952125295405762,0.09874953927541574,0.09443905426793574,0.23308598746829126,0.2292043828458687,0.2208998222145134,97.2,3.0,15.3,17.0,4.8,72.1,0.35306950978904234,2.55,0.008252390347548945,0.005273941417514039,0.07875815753528609,0.03902337228714524,0.029319699499165276,105424,2.845651843982395e-05,0.00014228259219911974,0.20810251935043253,0.10494764000607072,2020-04-08,74.0,-25,0,20,7,6.639854302625588e-05
12057,0.09177850227117812,0.09243622328253838,0.0935047527314983,0.21719448061167107,0.21290013059970078,0.2125403749531726,1204.9,1.0,11.6,32.7,3.4,105.3,0.14288865938055018,2.62,0.0161146867396763,0.011405899415960047,0.10026947124619316,0.05047366252623726,0.0720223148916269,1436888,1.0439226996119392e-05,0.00020739264298957191,0.2923776940165135,0.1784418827354672,2020-03-31,68.0,-14,0,12,20,1.3918969328159189e-05
12061,0.08952745779754985,0.08987095819822469,0.09639610451487489,0.20521131400474274,0.2077578453767206,0.22441285027284913,274.5,3.0,11.3,28.3,4.3,105.0,0.3304619059416948,2.7,0.016752110689714318,0.006359068183695121,0.07616905846404046,0.03340257793193701,0.04474217504272201,157413,1.2705430936453788e-05,0.00016517060217389922,0.1268192588922135,0.09482063107875462,2020-04-19,73.0,-37,0,31,8,5.082172374581515e-05
12069,0.10794040389266128,0.10175077590749619,0.10150412848907918,0.2618638209712419,0.24598161064170407,0.2474628976964213,316.6,1.0,10.7,22.7,3.5,94.6,0.26678915552812804,2.59,0.010763124307493793,0.014698663375362908,0.08739533513794022,0.04820544467664343,0.042025834864444105,356495,1.1220353721651075e-05,0.00016830530582476611,0.16047349892705368,0.11329471661594132,2020-04-11,72.1,-25,0,23,13,3.6466149595365995e-05
12071,0.12115331098183167,0.10515971353225033,0.10342286554833434,0.28856126248752906,0.24329540140886405,0.23413778545966035,788.7,2.0,12.0,27.8,3.4,101.6,0.28610010468983976,2.65,0.010316587376260586,0.011538410569698255,0.07689800029154133,0.04573355773180848,0.04661083208544811,754610,6.625939226885411e-06,0.00010601502763016658,0.21896476325519143,0.09078994447462928,2020-03-25,70.2,-9,0,6,22,2.9154132598295807e-05
12073,0.08175426395130878,0.08582627518053598,0.08842015243851813,0.19615958669879668,0.20552509042673212,0.21057560534384628,413.1,2.0,6.4,45.7,3.3,92.1,0.1338623325652474,2.45,0.019654566464502806,0.012314445713191704,0.08352421521904124,0.04533986092402787,0.19013887084532755,292502,1.025634012758887e-05,7.863194097818135e-05,0.06580125947856767,0.3166781765594765,2020-04-27,67.1,-48,0,39,6,2.051268025517774e-05
12081,0.09601680182779573,0.09649998100568563,0.09525811464244559,0.23323516589272378,0.2275880657818331,0.22169096431420574,434.5,2.0,10.8,29.3,3.4,107.5,0.2739562624254473,2.59,0.013341606412480531,0.005812260196781097,0.08792848007496423,0.04132909549074977,0.041134087196565826,394855,7.597725747426271e-06,0.00013422648820453077,0.16734244216231275,0.09143862937027517,2020-04-02,73.4,-16,0,14,39,9.877043471654151e-05
12083,0.10381476753078273,0.09713299143318282,0.09785347397194821,0.24091975717496233,0.22525248636916884,0.22856996022364923,209.1,2.0,12.7,19.4,4.3,80.3,0.2894018228942405,2.44,0.010070087811165713,0.012309119749317317,0.07626876161532542,0.053689541276248205,0.03811632409848407,359977,8.333865774757832e-06,0.00012778594187962008,0.1363781574933954,0.1347308300252516,2020-04-12,70.4,-31,0,24,5,1.3889776291263053e-05
12085,0.08733078594866406,0.08134348499268455,0.08185618758789187,0.21715063424196365,0.20119692751317492,0.2050086826517422,269.2,2.0,9.5,33.0,3.5,111.1,0.3088023267375957,2.49,0.009228646713731728,0.00522024460574724,0.07638336482052302,0.04863527891021179,0.03450954559013622,160912,1.2429153823207716e-05,0.00014293526896688873,0.13941160385800935,0.05747862185542408,2020-04-11,75.4,-25,0,23,6,3.7287461469623145e-05
12086,0.07948940428378837,0.07555759855366492,0.07571705690120467,0.17469625447990017,0.16397131622377595,0.16291514069037163,1315.5,1.0,18.5,28.8,3.9,93.9,0.16226646982290216,3.03,0.018470941102216448,0.01120300291753166,0.08990538390871027,0.048518584100919006,0.07679405384089766,2761581,8.32856251545763e-06,0.00032227915820683877,0.6905935404393353,0.17947581475973365,2020-03-29,72.9,-13,0,10,207,7.495706263911869e-05
12091,0.11310146993244802,0.11318727974619594,0.11842615841525471,0.2599806462685137,0.2633809893699216,0.2788856854756724,194.4,3.0,8.2,30.6,2.9,113.3,0.16012524786629936,2.53,0.01276601903806165,0.012355923944246366,0.10584795603780595,0.04677013928759245,0.05781375893162991,207269,1.929859265013099e-05,0.00010131761141318769,0.09694165552977049,0.10343563195653957,2020-04-19,65.4,-33,0,31,5,2.4123240812663737e-05
12095,0.09853029355327193,0.0866405091202197,0.08602428575050067,0.2584757227858821,0.2131363032702624,0.20579341022286166,1268.5,1.0,11.5,33.8,3.2,104.7,0.11937898590876003,2.94,0.01715792256517787,0.011816216333670132,0.09886248818487012,0.04946818334908684,0.09290295477838256,1380645,7.242991500349474e-06,0.00010647197505513728,0.3233010658061993,0.22701201250140332,2020-03-26,67.5,-9,0,7,21,1.5210282150733895e-05
12097,0.08732632486131223,0.08787467050735075,0.08860625094626019,0.22720590233430257,0.21991766080600017,0.2192575108795658,202.4,1.0,13.2,20.5,3.6,91.1,0.1320823935433028,3.57,0.01627489877442322,0.012274790075817279,0.11038071686730618,0.06262398434740074,0.0650805728416533,367990,1.3587325742547352e-05,0.00011413353623739776,0.5528546971385092,0.1385336558058643,2020-04-02,73.2,-16,0,14,7,1.9022256039566293e-05
12099,0.10203000753634997,0.08428011994708116,0.08209333825694098,0.23352119248726178,0.19032562050387117,0.18261141304687445,670.2,1.0,11.8,35.7,3.6,111.4,0.23908486272335172,2.65,0.017052494008846918,0.010386011288469731,0.08392863512077532,0.047595429428220905,0.059968733617283596,1485941,9.421639217169457e-06,0.00016622463476006114,0.229194833442243,0.1970212814640689,2020-03-23,71.5,-7,0,4,92,6.191362914139928e-05
12101,0.111946810115926,0.10463187739747605,0.10440910570999708,0.26642951122594577,0.24920765815730886,0.25062860531422326,622.2,1.0,11.0,23.4,3.8,97.0,0.2262754109297111,2.59,0.012919963678816968,0.011370754035172247,0.09288586624168411,0.04479921427644868,0.05266386227600393,539630,1.2971851083149565e-05,0.00012045290291496025,0.15790819635676298,0.06466097140633396,2020-04-12,72.6,-27,0,24,8,1.4824972666456646e-05
12103,0.09233392315173958,0.08992992488604006,0.08982541277523232,0.21906741800157026,0.20533744155524566,0.20184108300033984,3347.5,1.0,8.9,31.0,3.3,94.2,0.2477657698302026,2.35,0.012654827331638094,0.010203223689607088,0.07009576736937084,0.03829361824296612,0.0463989828562054,975280,1.1278812238536625e-05,0.000257361988352063,0.10006562218029694,0.11052518251168895,2020-03-29,68.1,-13,0,10,16,1.6405545074235093e-05
12105,0.10612798909134125,0.10704373612684101,0.10154683263711538,0.24751249126574862,0.24472247427040375,0.23109421732532456,334.9,2.0,15.2,20.0,4.1,92.6,0.2021753960754736,2.88,0.013069042907646653,0.014600096891423697,0.10026567458888234,0.05016320414006037,0.041465574590153514,708009,8.474468544891378e-06,9.321915399380516e-05,0.23619615004894007,0.16123241371225508,2020-04-04,73.7,-19,0,16,18,2.5423405634674135e-05
12109,0.1135247976348263,0.11292249190511214,0.11406895164530037,0.27154155993812884,0.2728186503519724,0.2803028047107949,316.4,1.0,5.4,43.7,2.9,147.8,0.20246911638041226,2.8,0.01737191311290367,0.01369065645144163,0.09992881330601233,0.06293533023153373,0.06489001459130578,254261,3.932966518656026e-06,0.00010619009600371272,0.07202834882266647,0.055384034515714164,2020-04-16,70.9,-31,0,28,4,1.5731866074624105e-05
12111,0.09124510208657338,0.09118015246256944,0.09039252705641186,0.21945454771928952,0.21482532999747322,0.21133717930010995,485.7,2.0,13.9,20.3,4.4,96.3,0.24134612989213025,2.68,0.011954734560673625,0.016295682718417578,0.08386686928576767,0.05234672778455943,0.06126217583019855,321128,9.34206920604868e-06,0.00028026207618146037,0.19548902618270597,0.2099162950599138,2020-04-02,74.0,-16,0,14,17,5.293839216760918e-05
12113,0.1336994192488229,0.12874061187963134,0.1286486124818092,0.31834141414624156,0.30561005159135063,0.30752929444028926,149.6,2.0,8.4,28.1,3.3,125.5,0.15971653034028627,2.72,0.020808591071040262,0.011112412112696474,0.09699524390991865,0.05234486950024812,0.06219716864883551,179349,2.230288432051475e-05,7.806009512180162e-05,0.05701174804431583,0.06461145587653123,2020-04-11,65.2,-29,0,23,8,4.46057686410295e-05
12115,0.08973172647308728,0.08999252098910422,0.09032914343564469,0.22562843443612474,0.2177917098813335,0.2146974951004779,682.6,2.0,7.2,34.7,3.4,111.2,0.36677384127222196,2.29,0.008014660736130184,0.004703340379360608,0.06284243926902544,0.041835591655378965,0.03356783636968677,426718,9.373872206000215e-06,0.000262468421768006,0.09338251491617415,0.0477622223576226,2020-03-31,68.0,-15,0,12,30,7.030404154500162e-05
