FIPS,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
5069.0,0.10731462799760065,0.15914622125092787,0.10288738627259343,0.10422967378218868,0.10288738627259343,0.1591386708836862,0.1567267480148824,0.1591386708836862,88.9,3.0,14.0,17.8,5.3,82.0,0.17290131250550547,2.38,0.01513638899492028,0.011847784596411897,0.09832046275361893,0.05087059928942655,0.05072378659306457,68114.0,870.75,0.00013213142672578325,0.002231552984702117,0.021375928590304488,0.571277564083742,61.8,-30,0,3,17,0.00024958158381536836
5119.0,0.1224797363174669,0.1846523523334158,0.10973075132059538,0.1127624819918799,0.10973075132059538,0.15936585951483576,0.16155011714373027,0.15936585951483576,503.8,2.0,9.6,34.1,3.5,106.1,0.15553376795354995,2.45,0.016889069980645818,0.011368035041254965,0.09969695426301314,0.05009167770194561,0.05222063766934909,392680.0,759.76,2.291942548640114e-05,0.000387083630436997,0.06244524803911582,0.37537180401344605,61.2,-27,0,0,17,4.329224814097993e-05
5143.0,0.10677959664248547,0.15281646708590402,0.11507288420577944,0.10951711764503737,0.11507288420577944,0.1638283454721604,0.1581622533424728,0.1638283454721604,215.6,2.0,15.0,32.8,2.6,108.1,0.11735686463173264,2.54,0.01929431425424437,0.01431037174893759,0.10521140609636184,0.04940053426513224,0.12110431674410557,236961.0,941.97,3.798093357134719e-05,0.0006414557669827525,0.17136153206645818,0.036748663282143476,58.9,-37,0,16,5,2.1100518650748435e-05
6001.0,0.06172264276710466,0.09198833214725217,0.04291929106643702,0.04105025931085344,0.04291929106643702,0.057360971558816094,0.056460889611632384,0.057360971558816094,2043.6,1.0,12.0,46.0,3.0,135.2,0.13829883612028898,2.84,0.01656514192564825,0.013021725474620416,0.0899353413493181,0.044794879625235415,0.08358407034515612,1666753.0,739.02,5.399720294488745e-06,9.119527608469881e-05,0.2238124065173424,0.11155222159492138,52.0,-10,14,0,39,2.3398787942784565e-05
6013.0,0.07195708131585338,0.09990139731640257,0.05515819713208896,0.05366909664714858,0.05515819713208896,0.06960711072029395,0.06922271053672574,0.06960711072029395,1465.2,1.0,10.6,41.7,3.2,134.8,0.15774702990310507,2.88,0.012632420895223937,0.011942984572449498,0.1021974152658416,0.05839082258534274,0.06958351264763545,1150215.0,715.94,7.824624092017579e-06,0.000132149206887408,0.2584342927191873,0.09536999604421782,52.8,-12,11,0,20,1.7388053537816843e-05
6019.0,0.07245293644408689,0.08688642110102283,0.06108816515343061,0.06366574244339732,0.06108816515343061,0.07151333180094238,0.07416094414435126,0.07151333180094238,156.2,2.0,24.7,20.7,7.5,69.5,0.1228006838294449,3.16,0.01563958165728077,0.018590104585679806,0.12585176991150443,0.06384855189058729,0.07118362831858407,994400.0,5957.99,9.05068382944489e-06,0.00015285599356395816,0.5346711584875302,0.0581647224456959,55.5,-20,1,0,7,7.0394207562349155e-06
6025.0,0.05422752710779241,0.07096400110308919,0.04323890291320871,0.04615258302829453,0.04323890291320871,0.05378699847343118,0.057622669586239114,0.05378699847343118,41.8,3.0,31.0,14.5,18.1,62.0,0.1296837103400485,4.11,0.020744993867797414,0.007127654308766025,0.12688984584247665,0.07178801828111336,0.07862418672694374,181827.0,4176.6,3.299839957762049e-05,0.0008359594559663856,0.8456169875761026,0.03366936703569877,74.0,-20,3,0,8,4.3997866103493983e-05
6029.0,0.07315379042232482,0.08654301147554673,0.06532145421920216,0.06600534174622788,0.06532145421920216,0.07574528288060504,0.0760359310970174,0.07574528288060504,103.3,2.0,26.2,16.1,8.0,68.6,0.10966876458020171,3.17,0.011945171750873139,0.012721295680914934,0.13517603293620173,0.06622366642728744,0.06681914082188847,896764.0,8131.92,1.0036085302264587e-05,0.00016949832954935747,0.5395466365732791,0.06253707775958892,62.1,-22,0,1,8,8.920964713124077e-06
6037.0,0.07654974525515951,0.09271180359086986,0.05173710187698582,0.05380790121651497,0.05173710187698582,0.06016736174660785,0.06348831259459298,0.06016736174660785,2419.6,1.0,21.3,31.8,4.7,90.3,0.13615897769911448,2.99,0.015634626547595086,0.01265932137273913,0.09378875976471468,0.05092386159719868,0.08408425970840881,10105518.0,4057.88,8.906025401171915e-07,1.5041287344201456e-05,0.4863963430672233,0.08970020141471224,52.8,-6,18,0,269,2.6619120365724942e-05
6041.0,0.044743522172989145,0.06671922502643511,0.03366219902270059,0.032867771895985075,0.03366219902270059,0.044288211999810916,0.04419606065374095,0.044288211999810916,485.1,1.0,6.8,58.8,2.4,163.4,0.22314434696879837,2.4,0.014953825298652884,0.012600802569454606,0.09271910839308958,0.05348794220267575,0.0552787041815255,259666.0,520.31,3.465990926805974e-05,0.0005853673565272312,0.16115317369235865,0.028193910639051706,51.4,-15,9,0,10,3.851101029784415e-05
6047.0,0.063683823319148,0.0898283468210496,0.05412287383244372,0.05681270488287409,0.05412287383244372,0.0735316673209055,0.07629298803393045,0.0735316673209055,132.2,2.0,30.6,14.0,8.3,74.6,0.11225956726657325,3.38,0.01452513966480447,0.017007260750095538,0.1364584281112951,0.061729113970119924,0.08067621421942388,274765.0,1934.97,3.275526358888505e-05,0.0005532000072789474,0.6021036158171529,0.03977580841810274,63.7,-20,1,0,3,1.0918421196295016e-05
6053.0,0.04382475424363053,0.0562736991654745,0.037684501754254876,0.03859573692147137,0.037684501754254876,0.0470111748882806,0.047416204735864824,0.0470111748882806,126.5,2.0,28.7,24.5,6.3,92.6,0.13590866724518702,3.31,0.0118160488895623,0.010663599590444313,0.11675321514988728,0.06500089532913676,0.06967726828193226,435594.0,3280.6,2.0661441617653136e-05,0.0003489487917648085,0.5913120933713504,0.03492931491251027,58.5,-25,0,1,5,1.1478578676473965e-05
6055.0,0.04194671893876436,0.061748977117978006,0.045539127734986196,0.044617432389368376,0.045539127734986196,0.06984288655103546,0.06636872527330649,0.06984288655103546,182.4,3.0,14.9,34.9,2.9,113.8,0.19126075012372953,2.87,0.017795534260527768,0.01088819871321288,0.09495255241469835,0.05478528443446638,0.0816112812641213,139417.0,748.36,6.45545378253728e-05,0.0010902544166062963,0.3450153137709175,0.02464548799644233,60.1,,0,32,3,2.1518179275124266e-05
6059.0,0.0934677399683327,0.12097815886949996,0.06386715569199503,0.062333354079065144,0.06386715569199503,0.0773226087464962,0.07671463026083658,0.0773226087464962,3807.7,1.0,14.9,39.9,2.9,118.8,0.14764335360556038,3.02,0.01576569507289464,0.01205065462051094,0.09628627782827699,0.05524977024251342,0.08862989207675658,3185968.0,790.57,2.8248871300653367e-06,4.7709204863325685e-05,0.34157624935341474,0.0212773637399999,57.9,-14,13,0,28,8.788537737981047e-06
6061.0,0.09200379499884268,0.137758239969361,0.0758411114942607,0.07744101382136824,0.0758411114942607,0.10510173714582231,0.10722288859585398,0.10510173714582231,247.6,1.0,5.4,38.6,3.2,118.5,0.19561540281165665,2.68,0.01779478009609588,0.014083718895380631,0.09861655504655996,0.05653836077415941,0.06110914691376552,393149.0,1407.01,2.2892084171649933e-05,0.0003866218660100878,0.1425057675334288,0.01875624763130518,52.4,-20,4,0,8,2.034851926368883e-05
6065.0,0.08078988506529694,0.11040282231048515,0.0644161345766726,0.07843488772511566,0.0644161345766726,0.08392024601601382,0.1035387535494851,0.08392024601601382,303.8,1.0,18.3,21.8,4.4,88.8,0.14408684986440928,3.31,0.012655676325447066,0.013368108968735387,0.11224935305729901,0.06239742969318064,0.0746405805877202,2450758.0,7206.48,3.672333212826399e-06,6.202162759440141e-05,0.49553852318343955,0.07227192566544718,58.7,-1,23,0,28,1.1425036662126575e-05
6067.0,0.08566517024240237,0.1176116790621892,0.06321484774250069,0.07454459491092133,0.06321484774250069,0.08115854294474992,0.09828508388705656,0.08115854294474992,1470.8,1.0,12.6,30.4,3.8,92.3,0.14120994824705138,2.79,0.015931471957689125,0.013390223721994192,0.10237674199776116,0.05527734064472169,0.07344441019484417,1540975.0,964.64,5.840458151494995e-06,9.863884878080436e-05,0.23447362870909652,0.10871558591151706,54.3,-3,21,0,33,2.1415013222148315e-05
6071.0,0.08537620760858637,0.12122324910610781,0.06578399195696175,0.06357742578704718,0.06578399195696175,0.08654525185838709,0.08576011755897786,0.08654525185838709,101.5,1.0,20.5,20.3,4.0,84.1,0.11574905726322905,3.33,0.013952366063226106,0.014617773138091998,0.11565834086617122,0.06241794655837186,0.07703111480321219,2171603.0,20056.94,4.144403926500378e-06,6.999437742533971e-05,0.539658952395995,0.09419447293082575,55.6,-8,13,0,47,2.1642998282835306e-05
6073.0,0.08692681981381627,0.10131126271965271,0.05963538092600327,0.05857455886603164,0.05963538092600327,0.06611935506530878,0.0660040093066232,0.06611935506530878,735.8,1.0,12.9,38.1,3.3,104.7,0.14041366719268378,2.87,0.015072244601545031,0.012721319006844603,0.0921191949186508,0.05091458782232506,0.08613689684999898,3343364.0,4206.63,2.69189953591652e-06,4.5463192162145674e-05,0.3395825282559721,0.05526738937190207,54.6,-10,14,0,60,1.7945996906110134e-05
6075.0,0.044616460743619586,0.07896848443386723,0.02981375952490125,0.02843719245981207,0.02981375952490125,0.04364638650134597,0.043183110186014007,0.04364638650134597,17179.2,1.0,11.5,57.1,2.4,147.0,0.15651332212542665,2.38,0.018397948613446093,0.005969625440816026,0.05187562619933092,0.02776164518484555,0.08395288150752005,883305.0,46.87,1.0189006062458607e-05,0.0001720809912770787,0.15245470137721398,0.05568178601955157,53.5,-11,13,0,20,2.264223569435246e-05
6077.0,0.07946247784049718,0.11268191670684159,0.05997035276789746,0.05752578474059616,0.05997035276789746,0.07924912026299112,0.07790768740201419,0.07924912026299112,492.6,2.0,21.1,18.4,6.0,84.5,0.12743602689129221,3.17,0.018562166183934314,0.014924401456168789,0.12278319559960672,0.0653947333457338,0.058363670183084,752660.0,1391.32,1.1957590412669732e-05,0.00020195041585842214,0.41927430712406666,0.08305476576409003,54.5,-9,15,0,17,2.2586559668376158e-05
6081.0,0.06276131628801057,0.10215290482409359,0.04357667749867039,0.04155238299440396,0.04357667749867039,0.05976583565613447,0.0591076545231273,0.05976583565613447,1602.2,1.0,10.8,49.9,2.2,163.4,0.16103151862464182,2.93,0.01741158736656076,0.012691915352578471,0.09059899031245736,0.045671143337946446,0.07021941536882184,769545.0,448.41,1.1695222501608093e-05,0.00019751931336049224,0.24314367580843227,0.027448687211274195,52.4,-9,15,0,21,2.7288852503752216e-05
6083.0,0.04286235770737268,0.054949932638851846,0.04243576376280561,0.04134672387432026,0.04243576376280561,0.054432798656552234,0.052126587130069624,0.054432798656552234,155.0,2.0,19.0,33.8,3.9,100.5,0.1533277942879154,2.92,0.014659807805575027,0.01109899289404672,0.09809485204702068,0.0499678630855469,0.13029671218089836,446527.0,2735.09,2.015555610299041e-05,0.00034040494751717143,0.4583955729440773,0.024314319178907435,57.8,-32,0,8,10,2.2395062336656014e-05
6085.0,0.063040524250184,0.08499842586332365,0.04345354527283438,0.05702289834321186,0.04345354527283438,0.055137399644178534,0.07337736737990679,0.055137399644178534,1381.0,1.0,11.9,51.3,2.6,167.4,0.1347724211254303,2.95,0.016920162884437723,0.012438776405497608,0.09628555355419417,0.05208482790299189,0.085233049644658,1937570.0,1290.1,4.644993471203621e-06,7.844877862477226e-05,0.2531547247325258,0.028365942907869136,50.7,0,23,0,43,2.2192746584639522e-05
6089.0,0.09209620084425683,0.11461754530739225,0.07996675341987503,0.08226624242231892,0.07996675341987503,0.09625480052051934,0.0983765512425811,0.09625480052051934,46.9,3.0,9.2,22.2,4.9,71.6,0.20858142634970006,2.59,0.014407909353477005,0.00992557209508998,0.09777827149522328,0.04767273939124639,0.05917018440346589,180040.0,3775.4,4.9988891357476114e-05,0.0008442568318151522,0.10309375694290157,0.012025105532103977,54.8,,3,0,4,2.2217285047767163e-05
6095.0,0.05790126892430913,0.07740182389876761,0.06128741279543987,0.05889206626427017,0.06128741279543987,0.08227840205740378,0.07870673358347172,0.08227840205740378,503.0,2.0,12.0,26.2,3.9,110.0,0.1576991110812566,2.86,0.01569378204697611,0.011806721748281498,0.09710261749624953,0.05682362687803676,0.05860594254494973,446610.0,821.76,2.0151810304292334e-05,0.00034034168513915946,0.2686236313562168,0.14815387026712343,62.4,-37,0,13,11,2.4629990371912854e-05
6097.0,0.046507051960884664,0.05509404805243128,0.05016539061388261,0.04916327436839813,0.05016539061388261,0.059745359033076435,0.05847949790747147,0.059745359033076435,307.1,2.0,12.0,34.9,2.7,107.6,0.19745090430489937,2.62,0.013337547155470034,0.011017278004248492,0.09054450316236684,0.04776754103476003,0.06631569262034397,499942.0,1575.85,1.80020882422361e-05,0.00030403526809109855,0.2715895043825084,0.02054038268439139,56.5,-51,0,25,4,8.000928107660488e-06
6099.0,0.0705551087963355,0.09026423173509018,0.06794882954136518,0.06678934862505696,0.06794882954136518,0.08651338567128417,0.08387535547671235,0.08651338567128417,344.2,2.0,21.7,16.9,6.4,79.2,0.13153333393959787,3.11,0.011303802188008694,0.013993797913843748,0.12527668397551903,0.06034393386866491,0.07370661040531815,549815.0,1494.83,1.636914234788065e-05,0.0002764566263197621,0.4698562243663778,0.03455889708356447,63.1,-27,0,6,17,3.091949110155234e-05
6107.0,0.06932576761860598,0.08669103322358257,0.05775251170873479,0.05910898621814533,0.05775251170873479,0.06919890574349731,0.07135390170029257,0.06919890574349731,91.7,2.0,30.2,14.3,9.6,64.8,0.11439463702692435,3.31,0.012057244542900136,0.015412322559733483,0.14312209006549165,0.07140541921302707,0.0659188041068044,465861.0,4824.21,1.9319067275431942e-05,0.00032627758065173945,0.6518188901839819,0.0219550466770131,53.4,-16,5,0,32,6.869001697931357e-05
6111.0,0.07952818046158912,0.10233148205008454,0.05834085558798743,0.057449013047173744,0.05834085558798743,0.06959678980333127,0.06981536467168692,0.06959678980333127,446.7,2.0,15.6,33.1,3.8,111.9,0.1555724252526831,3.08,0.016315556302418308,0.01458928489588903,0.0979556199006542,0.056810663633254876,0.07214380816177361,850967.0,1843.13,1.0576203307531314e-05,0.00017862032252719554,0.43021409760895546,0.023775305035330395,49.9,-12,12,0,13,1.5276738110878564e-05
6113.0,0.05608041191141609,0.09330358763228695,0.04752258149820832,0.04848184146803065,0.04752258149820832,0.07658718636087893,0.07668991791845758,0.07658718636087893,197.9,1.0,13.6,41.6,4.2,90.1,0.12492740735363507,2.85,0.018769736125730463,0.010439729955355522,0.09461090341548402,0.054217632753802036,0.20039200029037058,220408.0,1014.69,4.083336358026932e-05,0.0006896301404667707,0.31878153243076474,0.029926318463939602,62.8,-22,0,1,16,7.259264636492324e-05
8001.0,0.07505539932728184,0.13694339723745752,0.06649677539633538,0.06510411724451286,0.06649677539633538,0.10521323019662433,0.10507312711201208,0.10521323019662433,378.2,1.0,17.0,23.6,3.5,97.6,0.10468909953347347,3.02,0.019002946072034198,0.012688818210945009,0.1241882672876601,0.0595446482296217,0.04696132596685083,511868.0,1167.65,1.7582658029023108e-05,0.00029695155782350136,0.4044890479576766,0.03940664390038057,48.5,-13,7,0,50,9.768143349457281e-05
8005.0,0.07890205231759095,0.14135178090185269,0.06393291221573735,0.06204698689592316,0.06393291221573735,0.09705539425754721,0.09774147445269887,0.09705539425754721,716.7,1.0,7.6,42.2,3.2,106.6,0.13062506238339106,2.67,0.01741360380212372,0.01370207995823192,0.10134441006426449,0.056213385748178406,0.0541741206821096,651215.0,798.1,1.382032047787597e-05,0.00023340985695968305,0.19488341024085748,0.11374891548874028,34.2,-5,12,0,62,9.520665218092336e-05
8013.0,0.055290539599202035,0.088544546309253,0.04279607070350376,0.04527444353804918,0.04279607070350376,0.06241473337229558,0.06672198501147393,0.06241473337229558,405.6,2.0,4.9,60.8,2.8,116.2,0.14256098234164832,2.44,0.014950410637945522,0.008694238801759088,0.09247480664135575,0.05056765559160692,0.1294598224964579,326078.0,726.29,2.76007581008225e-05,0.0004661461368138912,0.13913848833714632,0.011714988438349106,44.0,-13,4,0,30,9.200252700274168e-05
8014.0,0.05837824237061964,0.10631943885874327,0.05965631954197944,0.05720204838832763,0.05965631954197944,0.11634998319133627,0.10758988510298657,0.11634998319133627,1691.9,1.0,3.2,55.5,2.9,134.7,0.13847864062251866,2.42,0.021539838595579425,0.011953744207198233,0.1030505146750978,0.05989865303824332,0.06775232072992911,69267.0,33.03,5.7747556556513205e-05,0.0013281938007998037,0.12604847907372918,0.015144296706945587,49.9,,0,14,20,0.000288737782782566
8031.0,0.05297313657574487,0.12798906736871157,0.04131707980390165,0.03941834461714659,0.04131707980390165,0.07711430932136815,0.07835637283558546,0.07711430932136815,3922.6,1.0,12.9,47.9,3.2,94.6,0.11753934447279243,2.26,0.014340704432149975,0.01291570596740787,0.08188646907432323,0.038776427371136034,0.06954578697319719,716492.0,153.0,1.2561200962467132e-05,0.00021214472736611156,0.2966704443315487,0.09826208806239288,36.3,-9,15,0,61,8.513702874561056e-05
8035.0,0.09986721857506271,0.15471069819857372,0.08224571481917375,0.08393924062028,0.08224571481917375,0.11192648926912709,0.11544586385444547,0.11192648926912709,339.7,1.0,2.0,57.9,2.9,167.7,0.11942201320979298,2.73,0.022486988587298994,0.012092445212033514,0.11988003827572526,0.07033747987023596,0.048139309636613996,342776.0,840.25,2.6256213970639716e-05,0.00044343828039302633,0.08974665670875441,0.015386141386794875,44.7,-19,5,0,19,5.542978504912829e-05
8041.0,0.10187580848638547,0.12522973821050745,0.08119514700043552,0.09328001725838264,0.08119514700043552,0.0959764394259586,0.11336690152795928,0.0959764394259586,292.6,2.0,6.3,37.9,3.9,94.4,0.12756494306975077,2.67,0.016938990496682804,0.01280790523578985,0.10795314461179846,0.051008886946386944,0.08551164380491304,713856.0,2126.8,1.2607584722969338e-05,0.00021292809754348217,0.17457582481620942,0.06930529406490946,35.0,-3,21,0,30,4.202528240989779e-05
8059.0,0.07687744159919999,0.1322439187607146,0.059504543864275214,0.058056357162923004,0.059504543864275214,0.08821505449411823,0.0890745614261857,0.08821505449411823,699.5,1.0,5.6,44.1,3.0,118.9,0.1645494137699855,2.45,0.016290007634863924,0.010830132033165987,0.08806462231551808,0.04656060582559075,0.05580516792392022,580233.0,764.21,1.5511010232096418e-05,0.000261963728364295,0.15491879986143497,0.01408572073632489,33.1,-11,13,0,35,6.032059534704162e-05
8069.0,0.09008284066112754,0.13105493665293738,0.06960555520686527,0.06796920150014721,0.06960555520686527,0.09228382809768086,0.09261334041944465,0.09228382809768086,115.4,2.0,4.2,46.3,2.8,99.1,0.1567337483381738,2.44,0.01641285183642495,0.007888325278587691,0.08758466041686874,0.0477493309901346,0.11651042171871345,350518.0,2596.0,2.5676284812762824e-05,0.0004336439212822166,0.11655606844726947,0.011508681437187248,29.2,-5,12,0,12,3.42350464170171e-05
8101.0,0.08211388561298104,0.10162965388508437,0.0747363143097613,0.0757207920505023,0.0747363143097613,0.09011829934774637,0.09006969369055925,0.09011829934774637,66.7,3.0,10.6,22.0,4.9,67.1,0.18497096025165793,2.52,0.018838529448632773,0.009735627861444884,0.09732643303547446,0.0631233995308275,0.055608282745076974,167529.0,2386.1,5.372204215389574e-05,0.0009073056008213503,0.43090450011639775,0.025810456697049466,52.4,-19,0,2,10,5.969115794877305e-05
8123.0,0.09671179268544884,0.15765587111699972,0.07856972413056458,0.07601329009356231,0.07856972413056458,0.11475568544657481,0.1148568156044969,0.11475568544657481,63.4,2.0,11.9,26.7,3.0,105.1,0.12161435548273174,2.85,0.018609312610362545,0.016496714974308394,0.11923768314217083,0.051580471198358284,0.05941362689107714,314305.0,3987.24,2.863460651278217e-05,0.00048360668777143223,0.296473170964509,0.01548814050046929,33.6,-12,15,0,57,0.00018135250791428707
9001.0,0.07497792034553694,0.10454887046769214,0.053965929749842614,0.06270235899255326,0.053965929749842614,0.06992738196523224,0.08424339854279574,0.06992738196523224,1467.2,2.0,10.1,47.4,4.0,119.4,0.158841223407355,2.68,0.017834911842580653,0.011929143494066154,0.10479401328427046,0.06023057289343447,0.06812188302255826,943823.0,624.89,9.53568624625592e-06,0.00016104714549232217,0.20177088288799913,0.1272484353528151,36.9,-4,21,0,178,0.0001885946835370615
9003.0,0.08095484006011323,0.11092789602743149,0.06493236626921409,0.06334832215506168,0.06493236626921409,0.08173025913927917,0.08137739584971956,0.08173025913927917,1216.2,1.0,10.5,37.8,4.2,95.6,0.17124959532741793,2.5,0.014741844097157265,0.011147119347326137,0.09427722956389457,0.05506123578325008,0.06538052665126017,892697.0,735.1,1.0081808273131868e-05,0.0001702705397240049,0.18453293782772878,0.1566063289111535,35.3,-15,10,0,369,0.00041335413919840665
9005.0,0.0684320665227402,0.1067440093959743,0.06097010751890884,0.06092987962394,0.06097010751890884,0.0850630670851417,0.08626793197857335,0.0850630670851417,206.3,4.0,7.4,35.1,3.8,99.9,0.21258786048335,2.42,0.009138042415976943,0.011258289115514795,0.08421907007304913,0.05106260801386995,0.0502730369773233,181111.0,920.56,4.969328202041842e-05,0.0008392643185670667,0.06725157500096626,0.02277056611691173,47.2,-19,6,0,69,0.0003809818288232079
9007.0,0.07233691671920864,0.11876087792661204,0.06233326366776902,0.061928442342379,0.06233326366776902,0.09048107877419076,0.09116646498778537,0.09048107877419076,448.6,1.0,5.8,41.5,3.5,116.2,0.20326157780209242,2.34,0.016504591780283007,0.009515496490084952,0.08337738655782446,0.044141330940116304,0.07499293099420956,162682.0,369.3,5.5322654012121806e-05,0.0009343381566491683,0.06430951180831315,0.05494768935715076,49.7,-18,7,0,57,0.0003503768087434381
9009.0,0.08444146092008781,0.11835055152631702,0.06411405984002239,0.062205289055758964,0.06411405984002239,0.08179430117234744,0.08190324052943856,0.08179430117234744,1426.7,2.0,9.9,34.9,4.4,88.7,0.17360369394370467,2.47,0.013458174949278236,0.0106119260278445,0.0908362678109186,0.05464658007042746,0.07834588745598284,857620.0,604.51,1.0494158251906438e-05,0.0001772346726988643,0.18633427392085072,0.14959422588092627,36.2,-12,13,0,229,0.0002670180266318416
9011.0,0.07830679501019551,0.10836064274576324,0.06682693543412312,0.0667168945663908,0.06682693543412312,0.08328969182131275,0.08449612527630705,0.08328969182131275,412.2,2.0,8.1,33.3,4.0,88.8,0.18221107712606452,2.35,0.017894626364399664,0.010041831594098596,0.08340080364639559,0.055576796209667746,0.06247376154492024,266784.0,664.88,3.3735156531126305e-05,0.0005697493103034664,0.10939936427971693,0.06976805205709488,49.5,-19,6,0,23,8.621206669065611e-05
9013.0,0.06894467966684557,0.1263241790643542,0.05296716257417549,0.05077538201159169,0.05296716257417549,0.08687847095027001,0.08702613571717255,0.08687847095027001,372.2,1.0,5.4,41.2,3.6,117.3,0.15799656774073853,2.44,0.008686663883753751,0.009110726804089557,0.08210255696688996,0.04184970945063974,0.16839936125522625,150921.0,410.21,5.963384817222256e-05,0.0010071494357975364,0.057202112363421924,0.03764883614606317,34.5,-9,16,0,18,0.00011926769634444511
9015.0,0.06702629063622677,0.09630744553454672,0.06907868635931391,0.06617276355029181,0.06907868635931391,0.100359013609802,0.09553045756229674,0.100359013609802,230.9,2.0,11.4,24.1,4.5,85.4,0.16592752099942748,2.5,0.011117092636741948,0.010168593572423458,0.09021849658625787,0.04739931810607809,0.09235475574012834,117027.0,512.91,7.690532953933707e-05,0.0012988455655532484,0.12284344638416776,0.03198407205174874,48.7,-38,0,13,9,7.690532953933707e-05
12001.0,0.07487325976931686,0.11037481240329128,0.0795161327877769,0.07740070868691823,0.0795161327877769,0.11868759565050822,0.11527222425665144,0.11868759565050822,282.7,2.0,7.6,42.5,3.3,92.0,0.14015617359866053,2.61,0.014702395946006017,0.006952984930877625,0.07852020329238839,0.03442412837647617,0.21630562017513966,269956.0,875.02,3.333876631747396e-05,0.0005630547200284491,0.10276119071256057,0.2058668820104017,69.3,-45,0,21,7,2.5930151580257522e-05
12005.0,0.11458763971568431,0.1499297229240508,0.13073386537795798,0.12356622043486214,0.13073386537795798,0.19813046786876576,0.17251229559702352,0.19813046786876576,222.6,3.0,9.7,22.8,4.0,93.4,0.17096720223221273,2.48,0.017966721896301413,0.01455040018997555,0.09491761429566024,0.04646845164528542,0.049539363258080706,185287.0,758.46,4.8573294402737375e-05,0.0008203489721351202,0.06706352847204607,0.11679718490773773,67.2,-43,0,20,3,1.619109813424579e-05
12009.0,0.12253652096258853,0.14917087188599748,0.10699188571983868,0.1075480206407795,0.10699188571983868,0.12451055459588606,0.12374857675176516,0.12451055459588606,535.0,2.0,8.0,29.3,3.5,103.9,0.23681869283520623,2.61,0.01731258660063098,0.010113110686287487,0.08352196284152273,0.04549559436306336,0.051555753632828404,596849.0,1015.66,1.507919088412647e-05,0.0002546707793763582,0.10716445868217925,0.1072566092931378,72.8,-27,0,3,8,1.340372523033464e-05
12011.0,0.1133354418610098,0.1574078434301062,0.08006844661544693,0.08892839937857026,0.08006844661544693,0.10184177696169962,0.11870501990655115,0.10184177696169962,1444.9,1.0,11.2,31.9,3.4,103.2,0.1662069637055031,2.78,0.016207476194868956,0.010993409386755224,0.09638848743888564,0.05073900966554944,0.06793302788967129,1951260.0,1209.79,4.6124042926109284e-06,7.789838360854012e-05,0.3042818486516405,0.3009245308159856,72.5,-5,19,0,76,3.894919180427006e-05
12015.0,0.10464900778850096,0.16644535153275763,0.08975502437864193,0.09282841667786354,0.08975502437864193,0.13307711434718214,0.13493813832736407,0.13307711434718214,235.2,3.0,9.7,23.2,4.0,95.1,0.4021340771251581,2.42,0.005713575281894939,0.006167634244694537,0.04978972745651304,0.033221980778170575,0.033681445204813025,184998.0,680.28,4.86491745856712e-05,0.000821630504113558,0.07411972021319149,0.06000064865566114,74.4,-24,0,1,22,0.00011892020454275182
12017.0,0.11178605952855764,0.16290440491239513,0.09907793603688256,0.10400935583962577,0.09907793603688256,0.1346862346125506,0.13925068300140137,0.1346862346125506,242.8,3.0,11.9,17.6,5.2,75.0,0.36304578547816857,2.34,0.010119719595211216,0.004806359807745608,0.06785687728572491,0.04321667827133287,0.028939558842417647,147929.0,581.7,6.0839997566400095e-05,0.0010275199588992015,0.05948123762075049,0.03147455874101765,69.9,-27,0,0,11,7.435999702560013e-05
12019.0,0.14273152335464892,0.2306314561812729,0.1189038177750273,0.11653060091080751,0.1189038177750273,0.17435854715094967,0.17778068686099358,0.17435854715094967,315.8,1.0,8.9,24.1,3.3,113.4,0.15783627679662335,2.83,0.014314672886815505,0.017406234958717466,0.10909789329482765,0.05330630530563886,0.05985967640416157,216072.0,604.36,4.165278240586471e-05,0.0007034692139657151,0.10336832167055426,0.12321355844348181,63.9,-10,14,0,9,4.165278240586471e-05
